time_s,H,S,V
45.747,191.41,33.17,12.73
45.803,191.85,34.43,12.72
45.865,194.06,34.54,12.73
45.921,197.24,34.56,12.74
45.984,188.37,33.94,12.72
46.037,182.61,32.74,12.70
46.098,191.74,34.71,12.69
46.149,189.78,34.62,12.73
46.209,192.30,34.56,12.74
46.260,190.31,33.51,12.72
46.323,185.39,32.29,12.71
46.377,184.54,33.06,12.69
46.437,191.65,33.43,12.69
46.496,192.46,34.53,12.73
46.554,189.72,34.20,12.71
46.612,181.68,32.90,12.69
46.672,190.40,34.10,12.71
46.727,187.27,33.02,12.73
46.782,192.14,34.45,12.71
46.837,191.33,34.95,12.73
46.888,186.25,33.02,12.68
46.943,192.45,34.86,12.73
46.996,188.40,34.91,12.70
47.046,188.40,34.91,12.70
47.099,195.80,34.71,12.72
47.152,193.17,35.28,12.75
47.206,187.94,33.96,12.71
47.259,191.20,33.88,12.72
47.313,188.75,34.24,12.72
47.367,192.64,34.61,12.72
47.420,194.98,35.06,12.70
47.478,188.28,33.74,12.68
47.534,187.08,34.18,12.73
47.584,186.74,33.92,12.71
47.638,191.64,33.98,12.71
47.693,193.44,34.91,12.71
47.745,190.37,33.68,12.70
47.796,188.10,33.96,12.72
47.845,190.20,33.33,12.74
47.901,188.11,33.77,12.71
47.952,193.81,34.84,12.74
48.004,193.50,34.69,12.76
48.053,197.04,35.06,12.73
48.103,186.11,32.81,12.71
48.153,188.22,33.87,12.71
48.207,187.95,33.89,12.72
48.258,192.03,34.56,12.74
48.309,198.50,35.19,12.74
48.357,190.79,35.19,12.74
48.406,190.79,35.19,12.74
48.453,190.99,35.02,12.71
48.501,194.17,35.56,12.72
48.550,189.54,33.26,12.71
48.601,197.67,35.04,12.72
48.653,187.88,33.05,12.70
48.707,190.45,34.68,12.72
48.755,192.38,34.06,12.74
48.804,192.38,34.06,12.74
48.851,189.04,34.51,12.71
48.898,192.52,34.33,12.73
48.946,191.81,34.11,12.72
48.995,188.13,34.08,12.71
49.045,190.78,35.19,12.75
49.097,197.88,36.02,12.74
49.147,193.04,34.83,12.76
49.196,190.63,35.84,12.77
49.247,191.14,35.14,12.75
49.297,193.32,35.59,12.76
49.348,194.41,34.88,12.75
49.398,196.15,34.52,12.77
49.449,188.91,33.96,12.73
49.500,188.36,33.88,12.70
49.548,192.44,33.97,12.73
49.601,193.32,35.58,12.74
49.648,195.72,35.14,12.74
49.700,194.48,34.28,12.77
49.752,194.76,34.90,12.73
49.803,195.95,35.34,12.73
49.855,200.04,35.95,12.76
49.906,195.32,35.35,12.75
49.960,194.91,35.91,12.77
50.012,198.14,35.04,12.75
50.063,192.78,35.08,12.75
50.115,195.23,33.92,12.70
50.169,190.49,34.63,12.73
50.218,189.04,33.48,12.71
50.268,193.72,34.99,12.71
50.320,191.40,33.97,12.72
50.372,195.69,35.16,12.75
50.424,190.76,34.18,12.74
50.476,197.74,35.27,12.75
50.525,195.16,35.59,12.72
50.578,195.14,35.29,12.75
50.629,194.23,35.20,12.74
50.680,193.68,35.17,12.75
50.731,193.75,34.93,12.73
50.783,195.46,36.05,12.75
50.835,196.25,34.72,12.76
50.884,189.86,35.20,12.74
50.934,193.78,34.73,12.76
50.988,193.75,35.38,12.74
51.039,191.87,35.48,12.72
51.091,194.74,35.42,12.74
51.143,194.41,36.19,12.71
51.195,198.14,36.78,12.80
51.248,196.78,35.31,12.71
51.301,198.48,36.11,12.77
51.353,196.65,35.97,12.76
51.407,194.70,35.98,12.74
51.457,194.23,35.59,12.72
51.508,193.57,35.41,12.74
51.560,191.23,35.53,12.75
51.612,196.88,36.44,12.75
51.663,194.26,35.00,12.73
51.715,193.03,35.02,12.71
51.769,197.22,35.71,12.72
51.822,189.75,35.18,12.72
51.876,189.75,35.18,12.72
51.927,195.50,36.04,12.73
51.980,193.66,34.93,12.71
52.033,203.31,36.85,12.74
52.084,195.14,35.77,12.72
52.138,193.01,35.58,12.71
52.189,196.45,35.83,12.71
52.238,194.09,35.43,12.70
52.302,192.20,34.91,12.74
52.352,194.31,35.78,12.71
52.402,197.90,35.64,12.72
52.450,197.06,35.89,12.73
52.499,196.74,35.87,12.70
52.546,198.05,37.18,12.73
52.594,197.66,36.10,12.70
52.640,195.72,36.59,12.72
52.690,196.15,36.22,12.72
52.737,195.50,36.15,12.74
52.787,199.86,36.74,12.73
52.840,201.18,37.40,12.76
52.893,195.34,36.49,12.75
52.941,194.31,36.44,12.74
52.995,194.19,36.41,12.78
53.045,196.81,36.43,12.79
53.097,195.79,35.68,12.77
53.149,195.62,36.64,12.76
53.203,197.11,37.63,12.81
53.255,193.12,35.79,12.76
53.310,200.34,37.43,12.79
53.364,198.17,36.24,12.77
53.415,192.95,36.74,12.75
53.475,198.14,37.45,12.80
53.527,199.37,37.84,12.79
53.578,199.37,37.84,12.79
53.635,195.49,36.24,12.75
53.692,198.39,37.00,12.80
53.744,191.00,36.11,12.77
53.799,195.89,37.00,12.78
53.853,193.35,36.39,12.76
53.911,199.39,37.03,12.83
53.976,197.87,37.15,12.76
54.027,194.57,36.67,12.78
54.094,198.87,36.97,12.80
54.150,198.25,36.25,12.77
54.203,194.94,36.13,12.75
54.256,199.72,37.87,12.81
54.308,195.93,36.80,12.78
54.360,196.51,37.10,12.78
54.423,198.78,36.80,12.79
54.475,198.24,37.81,12.75
54.537,197.58,37.47,12.77
54.592,200.23,36.63,12.79
54.647,199.16,37.69,12.82
54.706,197.83,37.96,12.78
54.774,195.47,37.26,12.76
54.831,198.13,37.60,12.77
54.890,198.30,37.49,12.79
54.946,197.29,37.81,12.78
55.007,198.54,37.27,12.73
55.058,198.89,37.90,12.77
55.112,198.20,37.04,12.76
55.165,198.20,37.90,12.74
55.220,196.19,36.76,12.74
55.272,201.35,38.77,12.81
55.325,199.06,38.73,12.79
55.378,200.72,38.99,12.78
55.433,198.66,38.33,12.76
55.485,199.66,37.73,12.78
55.540,198.60,38.23,12.76
55.593,199.50,37.91,12.75
55.648,199.19,37.58,12.75
55.701,201.16,38.63,12.79
55.756,199.76,37.58,12.77
55.808,195.94,37.96,12.75
55.862,203.23,39.25,12.77
55.915,201.94,39.93,12.81
55.971,199.67,37.80,12.76
56.023,197.20,36.99,12.73
56.078,199.58,38.12,12.78
56.131,197.70,37.69,12.76
56.185,195.38,37.95,12.74
56.236,198.51,36.95,12.77
56.292,198.60,38.64,12.77
56.344,197.12,37.75,12.76
56.398,197.76,37.90,12.73
56.453,198.26,37.50,12.75
56.506,197.47,37.13,12.73
56.561,196.03,36.93,12.72
56.614,198.14,37.84,12.72
56.670,195.89,36.86,12.70
56.724,192.33,36.40,12.70
56.779,199.52,38.19,12.74
56.830,197.80,37.78,12.72
56.881,199.44,38.22,12.75
56.937,200.95,38.19,12.74
56.992,194.84,38.08,12.74
57.046,199.83,37.99,12.73
57.098,198.68,37.86,12.67
57.152,200.61,37.71,12.72
57.206,200.52,37.74,12.71
57.257,199.85,38.17,12.72
57.307,195.30,36.79,12.69
57.360,195.30,36.79,12.69
57.410,195.89,38.00,12.71
57.462,197.21,37.62,12.69
57.512,197.69,37.59,12.71
57.561,198.03,37.33,12.69
57.610,197.74,37.57,12.70
57.659,198.58,38.02,12.68
57.706,198.58,38.02,12.68
57.757,198.38,37.95,12.71
57.806,200.44,38.31,12.70
57.857,194.70,37.95,12.67
57.908,199.23,38.26,12.70
57.958,197.74,37.31,12.70
58.007,200.66,37.59,12.73
58.058,196.99,37.26,12.67
58.114,197.06,37.75,12.70
58.168,196.44,37.66,12.69
58.215,203.90,38.98,12.74
58.267,197.04,38.09,12.72
58.317,197.25,38.44,12.69
58.368,198.91,38.62,12.72
58.415,197.14,37.77,12.68
58.465,202.18,39.68,12.74
58.513,201.07,39.16,12.72
58.562,193.83,38.13,12.71
58.608,205.74,39.51,12.75
58.657,196.26,38.00,12.70
58.707,201.74,38.35,12.71
58.759,201.01,38.71,12.73
58.809,198.05,37.94,12.71
58.863,197.15,37.72,12.70
58.914,196.85,38.76,12.74
58.967,200.92,38.92,12.74
59.019,199.61,39.01,12.73
59.074,195.01,37.92,12.73
59.123,197.23,38.36,12.71
59.172,199.53,38.54,12.73
59.224,198.38,38.33,12.74
59.274,198.38,37.09,12.71
59.323,198.67,38.64,12.74
59.372,195.86,38.25,12.75
59.422,200.53,38.04,12.75
59.471,201.33,38.97,12.77
59.522,197.32,38.48,12.74
59.574,193.06,37.91,12.74
59.629,198.35,37.93,12.72
59.680,197.84,38.21,12.73
59.734,195.72,37.82,12.73
59.786,199.43,37.75,12.72
59.838,198.81,38.14,12.77
59.888,200.74,38.42,12.75
59.938,198.97,38.33,12.74
59.990,197.26,38.39,12.75
60.042,198.21,38.44,12.74
60.097,195.31,38.04,12.72
60.147,198.84,38.11,12.77
60.200,194.41,37.47,12.74
60.252,196.86,38.01,12.75
60.303,196.55,37.63,12.74
60.354,198.21,37.30,12.77
60.407,200.41,38.23,12.77
60.461,192.82,37.27,12.74
60.511,195.95,37.58,12.74
60.563,194.43,37.18,12.71
60.615,200.18,39.05,12.76
60.668,197.41,38.17,12.78
60.722,199.55,38.25,12.76
60.777,194.29,37.58,12.74
60.830,196.04,38.13,12.75
60.881,199.40,38.67,12.80
60.936,197.25,37.92,12.75
60.988,196.33,37.67,12.74
61.041,200.73,38.11,12.76
61.095,199.46,37.47,12.76
61.145,200.70,37.64,12.78
61.198,196.80,38.29,12.79
61.251,199.96,38.92,12.77
61.302,200.22,38.74,12.74
61.353,200.66,38.80,12.80
61.405,199.41,39.23,12.77
61.457,196.62,38.09,12.75
61.508,196.41,37.79,12.74
61.559,196.41,37.79,12.74
61.611,199.33,39.37,12.78
61.666,202.04,39.96,12.78
61.718,200.58,38.49,12.76
61.769,200.32,39.18,12.76
61.822,196.56,38.47,12.75
61.872,201.35,39.25,12.77
61.923,197.44,38.80,12.76
61.978,201.90,39.64,12.79
62.038,197.33,37.95,12.74
62.090,199.04,38.58,12.77
62.141,201.79,39.04,12.77
62.191,197.50,38.96,12.74
62.244,197.01,38.58,12.75
62.297,199.05,38.63,12.77
62.351,200.62,39.48,12.77
62.405,197.98,37.95,12.81
62.463,203.28,39.32,12.80
62.521,202.27,39.50,12.80
62.577,198.42,38.77,12.80
62.632,201.68,39.59,12.83
62.686,199.16,39.17,12.79
62.740,201.44,38.75,12.77
62.794,197.83,37.51,12.75
62.848,201.39,39.23,12.75
62.900,197.16,38.51,12.75
62.956,196.66,37.84,12.72
63.008,197.61,38.72,12.74
63.064,199.33,38.44,12.78
63.117,194.82,38.37,12.75
63.171,198.89,39.34,12.76
63.227,196.84,39.09,12.77
63.280,199.88,39.29,12.80
63.340,202.80,39.14,12.76
63.397,199.71,38.93,12.79
63.464,200.46,38.98,12.78
63.519,198.45,38.58,12.77
63.583,198.60,38.26,12.78
63.653,192.73,37.36,12.74
63.720,199.33,38.68,12.77
63.778,198.20,38.36,12.76
63.845,198.60,38.81,12.76
63.903,198.30,38.90,12.79
63.967,197.94,38.84,12.78
64.027,200.90,39.01,12.76
64.095,198.70,38.83,12.78
64.153,199.65,38.87,12.76
64.208,198.59,39.05,12.77
64.263,202.40,40.06,12.84
64.320,199.58,38.75,12.76
64.379,198.65,39.56,12.78
64.442,200.82,39.58,12.78
64.500,199.63,39.58,12.81
64.556,196.93,38.43,12.75
64.610,193.91,38.52,12.76
64.667,197.60,39.61,12.77
64.721,197.46,39.16,12.75
64.776,197.94,38.66,12.75
64.830,199.95,38.69,12.76
64.890,202.65,40.04,12.81
64.948,197.97,39.70,12.80
65.007,194.76,37.88,12.75
65.063,199.61,39.10,12.82
65.118,199.14,38.74,12.79
65.172,202.42,39.99,12.78
65.231,202.17,39.89,12.78
65.286,199.45,38.81,12.80
65.342,201.37,39.87,12.80
65.399,201.49,39.64,12.82
65.457,196.92,39.63,12.78
65.507,198.23,38.52,12.77
65.560,199.91,39.13,12.78
65.610,197.01,39.41,12.77
65.662,201.72,40.31,12.82
65.712,199.16,39.71,12.78
65.765,200.11,40.00,12.79
65.818,200.16,40.07,12.79
65.871,197.76,38.74,12.77
65.922,197.69,39.77,12.79
65.978,201.20,39.74,12.79
66.034,198.76,39.39,12.77
66.085,197.74,38.95,12.77
66.137,200.39,40.75,12.80
66.187,196.52,39.19,12.75
66.239,203.13,40.02,12.77
66.293,196.06,39.66,12.76
66.343,201.09,40.74,12.82
66.398,202.81,40.57,12.82
66.454,205.57,40.55,12.81
66.503,200.55,39.92,12.79
66.554,196.13,39.35,12.76
66.606,203.24,40.67,12.80
66.657,203.24,40.67,12.80
66.705,200.29,40.20,12.79
66.757,201.31,38.98,12.78
66.808,200.90,40.45,12.80
66.858,201.35,39.35,12.80
66.908,199.89,40.19,12.79
66.961,198.19,39.15,12.76
67.011,198.19,39.15,12.76
67.068,199.83,40.51,12.80
67.117,199.14,39.67,12.78
67.166,201.84,40.22,12.80
67.217,200.69,39.92,12.80
67.269,198.86,39.90,12.76
67.318,200.53,39.93,12.79
67.369,203.28,40.74,12.79
67.418,203.16,41.15,12.82
67.469,202.01,40.47,12.80
67.518,200.67,39.85,12.81
67.568,204.67,40.31,12.80
67.617,202.74,40.26,12.80
67.668,203.87,40.91,12.81
67.716,203.68,41.07,12.83
67.768,202.83,41.04,12.80
67.817,201.26,40.11,12.79
67.867,203.62,40.28,12.81
67.914,200.41,40.83,12.81
67.962,202.73,40.76,12.81
68.010,202.32,41.12,12.83
68.057,199.52,39.95,12.79
68.106,202.19,40.47,12.80
68.154,201.19,40.77,12.77
68.200,201.48,40.83,12.80
68.249,203.49,41.49,12.82
68.297,202.57,40.50,12.81
68.345,205.03,40.42,12.81
68.394,204.39,40.23,12.80
68.442,203.18,39.78,12.78
68.491,201.24,40.17,12.80
68.540,201.22,39.84,12.78
68.586,201.48,40.04,12.79
68.638,203.23,40.64,12.82
68.690,201.21,41.17,12.81
68.738,202.72,41.47,12.78
68.787,203.94,40.64,12.80
68.839,199.81,40.30,12.78
68.888,199.39,40.46,12.80
68.941,199.16,39.74,12.76
68.989,199.74,40.41,12.77
69.037,203.93,40.89,12.78
69.083,203.50,40.92,12.79
69.130,200.30,40.72,12.78
69.178,202.27,40.41,12.76
69.225,204.94,40.94,12.78
69.274,200.79,40.09,12.78
69.327,199.42,39.06,12.80
69.380,199.75,40.16,12.78
69.433,198.48,40.73,12.78
69.482,202.96,40.73,12.76
69.536,198.52,40.19,12.75
69.585,202.83,40.38,12.77
69.638,199.56,39.84,12.76
69.691,200.73,40.58,12.79
69.743,198.47,39.79,12.77
69.795,200.09,40.40,12.78
69.846,201.89,40.39,12.75
69.896,200.47,39.25,12.78
69.949,202.59,40.74,12.79
70.004,200.17,40.11,12.78
70.056,197.23,39.82,12.78
70.108,198.01,39.44,12.76
70.163,199.06,39.24,12.78
70.220,194.69,39.47,12.76
70.270,198.46,39.85,12.78
70.322,200.38,40.16,12.78
70.376,205.01,40.72,12.81
70.428,202.67,40.72,12.80
70.482,202.65,40.60,12.78
70.538,203.11,39.61,12.80
70.591,199.15,40.40,12.78
70.642,203.20,41.78,12.78
70.697,203.25,40.28,12.79
70.749,203.82,41.18,12.76
70.803,201.24,40.86,12.77
70.853,200.06,40.53,12.77
70.904,200.79,40.90,12.75
70.954,201.77,40.81,12.79
71.008,200.26,40.09,12.76
71.058,203.93,42.31,12.81
71.113,202.06,41.11,12.77
71.166,200.13,39.95,12.77
71.218,203.51,40.27,12.77
71.274,205.76,41.30,12.78
71.327,201.86,40.60,12.77
71.381,197.99,39.73,12.75
71.433,204.51,40.62,12.79
71.485,204.15,41.15,12.77
71.539,199.21,40.62,12.76
71.592,200.67,39.88,12.77
71.645,198.87,40.53,12.77
71.699,198.19,40.58,12.75
71.756,202.92,40.64,12.79
71.812,199.20,40.14,12.77
71.868,203.92,41.36,12.82
71.921,200.59,40.86,12.77
71.974,201.47,40.29,12.76
72.028,202.65,40.37,12.79
72.083,200.33,41.17,12.78
72.135,203.62,40.95,12.81
72.187,203.62,40.95,12.81
72.239,204.35,41.57,12.79
72.294,207.78,42.48,12.86
72.345,200.23,39.96,12.78
72.400,199.51,40.94,12.77
72.453,205.25,41.16,12.79
72.507,203.84,41.67,12.78
72.566,200.98,40.99,12.75
72.630,202.78,40.95,12.79
72.684,204.43,41.74,12.79
72.739,204.77,41.06,12.80
72.806,200.47,41.03,12.78
72.863,205.73,41.68,12.76
72.913,204.22,41.51,12.81
72.971,205.33,41.51,12.80
73.036,203.49,41.54,12.79
73.090,200.85,41.43,12.77
73.154,198.86,40.89,12.77
73.208,202.41,41.19,12.79
73.272,206.00,41.84,12.81
73.329,202.61,40.66,12.78
73.398,201.03,41.05,12.81
73.452,201.58,41.19,12.75
73.515,200.51,40.30,12.76
73.573,200.29,41.18,12.76
73.637,201.75,40.93,12.77
73.689,203.95,41.75,12.83
73.744,205.27,41.15,12.76
73.796,198.58,40.51,12.78
