time_s,H,S,V
44.950,70.92,22.32,67.16
45.005,65.26,23.54,67.38
45.061,74.67,21.34,68.17
45.115,85.44,19.98,68.84
45.168,92.77,19.02,68.35
45.221,131.07,15.92,69.47
45.280,137.94,14.21,70.35
45.338,144.55,12.41,71.50
45.403,160.42,14.15,72.27
45.463,166.96,17.05,72.99
45.526,167.29,17.07,73.06
45.582,171.91,18.45,75.99
45.643,174.57,18.04,77.08
45.702,174.01,18.08,77.50
45.766,172.62,19.13,76.49
45.820,174.18,19.92,76.75
45.874,173.78,19.74,77.03
45.927,173.67,19.72,77.29
45.984,173.44,19.67,77.09
46.036,173.64,19.79,77.00
46.090,174.51,20.05,76.78
46.142,176.95,20.58,76.17
46.199,179.20,20.40,78.37
46.258,178.51,20.20,78.26
46.321,177.37,21.15,75.98
46.375,178.53,22.18,74.81
46.436,162.43,25.41,74.30
46.492,184.34,22.72,81.82
46.552,181.96,19.30,82.05
