time_s,H,S,V
46.489,120.80,12.20,59.08
46.545,120.82,12.29,59.11
46.600,119.63,11.91,59.05
46.659,120.27,12.21,59.10
46.717,119.97,12.20,59.09
46.773,118.82,12.10,59.06
46.832,119.89,12.12,59.07
46.889,117.11,12.28,59.09
46.942,119.60,12.07,59.07
47.000,118.64,12.19,59.07
47.057,117.55,12.13,59.05
47.110,119.26,12.21,59.06
47.163,118.69,12.31,59.07
47.219,118.52,12.31,59.07
47.274,118.75,12.24,59.06
47.328,119.33,12.19,59.07
47.381,120.30,12.22,59.09
47.438,118.27,12.17,59.04
47.495,119.05,12.29,59.06
47.549,118.00,12.36,59.07
47.606,118.03,12.39,59.09
47.657,118.00,12.26,59.04
47.713,117.08,12.43,59.04
47.769,114.91,12.45,59.04
47.824,116.24,12.49,59.06
47.881,116.70,12.38,59.03
47.935,116.89,12.40,59.01
47.991,115.89,12.49,59.08
48.045,116.14,12.53,59.00
48.098,115.35,12.57,59.04
48.148,114.24,12.51,59.02
48.200,115.49,12.52,59.04
48.253,115.57,12.67,59.04
48.306,115.29,12.65,59.04
48.367,112.77,12.66,59.01
48.421,112.66,12.56,59.03
48.474,113.44,12.68,59.02
48.531,112.13,12.75,58.99
48.596,113.01,12.70,59.03
48.654,111.55,12.81,59.01
48.707,111.92,12.92,58.99
48.761,111.47,12.89,58.97
48.813,109.74,13.01,58.98
48.865,109.97,12.95,58.96
48.914,109.14,12.94,58.98
48.968,110.55,13.05,58.97
49.021,108.35,13.12,58.95
49.075,108.32,12.97,58.93
49.127,107.86,13.15,58.92
49.180,107.98,13.20,58.94
49.230,107.41,13.24,58.94
49.280,106.46,13.24,58.89
49.333,105.63,13.28,58.89
49.385,105.90,13.25,58.90
49.439,104.68,13.32,58.88
49.490,104.91,13.42,58.87
49.544,105.61,13.39,58.85
49.593,102.78,13.60,58.83
49.648,102.37,13.60,58.84
49.702,100.86,13.66,58.83
49.753,99.96,13.65,58.80
49.812,98.30,13.86,58.77
49.866,98.21,13.99,58.76
49.920,96.88,14.14,58.75
49.973,94.39,14.18,58.71
50.024,95.17,14.23,58.70
50.079,91.87,14.72,58.64
50.131,91.71,14.81,58.61
50.181,90.84,15.13,58.60
50.232,90.01,15.31,58.60
50.288,89.27,15.77,58.59
50.345,88.62,15.69,58.57
50.399,85.30,16.78,58.48
50.454,84.50,16.98,58.46
50.507,83.42,17.18,58.45
50.561,83.35,17.47,58.42
50.614,81.93,17.75,58.40
50.668,78.82,18.93,58.27
50.722,77.33,19.25,58.22
50.775,79.18,18.56,58.18
50.826,77.34,18.83,58.14
50.880,75.91,19.94,58.01
50.931,80.20,19.44,57.92
50.982,78.35,20.02,57.89
51.035,78.35,20.02,57.89
51.086,77.27,20.44,57.78
51.140,75.57,21.78,57.72
51.192,70.95,24.99,57.55
51.246,69.13,26.03,57.45
51.298,68.21,27.10,57.42
51.355,65.50,29.19,57.20
51.407,64.78,30.46,57.15
51.456,62.70,32.67,57.12
51.510,62.40,34.26,57.03
51.568,61.59,36.09,57.01
51.622,60.74,37.98,57.01
51.677,58.74,44.03,57.06
51.728,58.10,46.09,57.09
51.780,57.57,48.38,57.15
51.831,57.18,50.58,57.21
51.882,56.14,52.85,57.35
51.934,55.45,57.20,57.38
51.988,54.97,59.09,57.34
52.043,53.62,64.98,57.47
52.095,52.98,66.42,57.55
52.151,52.69,68.27,57.50
52.208,51.04,74.34,57.61
52.262,50.47,77.08,57.59
52.313,50.15,78.29,57.60
52.365,49.79,79.44,57.56
52.416,49.79,79.44,57.56
52.467,48.57,83.89,57.58
52.524,48.30,84.92,57.61
52.578,48.04,85.78,57.64
52.628,47.77,86.59,57.52
