time_s,H,S,V
45.722,28.35,91.23,28.59
45.781,28.27,91.16,28.53
45.842,29.85,91.23,28.37
45.903,25.34,91.36,28.34
45.958,25.80,91.36,28.39
46.016,28.17,91.21,28.28
46.074,26.57,91.07,28.13
46.128,27.99,90.81,28.16
46.184,26.62,90.97,28.04
46.240,26.81,90.72,28.09
46.292,27.73,90.63,27.90
46.345,28.71,90.89,27.84
46.397,27.28,90.88,27.88
46.452,29.21,90.67,27.85
46.507,28.11,90.97,27.76
46.561,24.69,90.96,27.62
46.615,27.12,90.48,27.63
46.668,28.24,90.79,27.48
46.720,27.22,90.78,27.54
46.774,28.53,90.80,27.51
46.830,28.91,90.84,27.29
46.883,27.72,90.85,27.32
46.935,27.90,90.73,27.21
46.989,25.69,90.73,27.21
47.043,28.05,90.57,27.17
47.094,27.23,90.49,27.10
47.145,28.06,90.21,26.99
47.195,26.77,90.07,27.02
47.248,28.01,90.50,27.00
47.298,27.85,90.35,26.92
47.348,27.30,90.53,26.91
47.398,27.05,90.13,26.76
47.450,26.63,90.66,26.80
47.501,31.34,90.40,26.75
47.554,29.18,90.21,26.69
47.606,27.32,90.09,26.61
47.655,29.71,90.22,26.54
47.707,26.01,90.18,26.40
47.758,35.51,89.83,26.34
47.808,30.85,89.93,26.40
47.857,30.70,90.32,26.37
47.907,28.45,90.28,26.26
47.958,28.85,90.06,26.31
48.010,29.86,90.12,26.18
48.056,31.47,89.80,26.22
48.106,31.01,89.78,26.13
48.154,32.01,89.61,26.08
48.206,35.17,89.50,26.00
48.255,31.10,89.80,26.00
48.305,33.24,89.72,25.94
48.354,32.09,89.38,25.73
48.403,29.32,89.53,25.79
48.451,33.37,89.45,25.81
48.502,36.49,89.60,25.84
48.553,32.17,89.71,25.63
48.600,30.92,89.60,25.64
48.649,37.54,89.44,25.59
48.696,33.03,89.40,25.57
48.745,30.27,89.50,25.60
48.793,34.70,89.12,25.52
48.843,33.92,89.14,25.45
48.891,30.81,89.63,25.46
48.939,35.76,89.25,25.39
48.989,30.59,89.06,25.35
49.048,30.36,89.50,25.29
49.098,32.63,89.52,25.31
49.151,30.53,89.22,25.25
49.199,33.30,89.51,25.30
49.253,34.26,89.12,25.17
49.305,33.09,89.17,25.13
49.358,32.83,89.28,25.07
49.411,32.38,88.96,25.05
49.465,40.87,88.73,24.97
49.520,31.17,89.07,24.93
49.573,33.50,89.11,24.85
49.624,33.50,89.11,24.85
49.676,36.22,89.03,24.69
49.730,33.10,88.84,24.67
49.781,36.61,88.84,24.65
49.831,35.40,88.92,24.54
49.884,32.56,88.93,24.58
49.936,35.63,88.92,24.52
49.988,33.04,88.97,24.47
50.041,38.15,88.80,24.40
50.093,34.10,88.85,24.34
50.144,34.80,88.44,24.34
50.195,34.30,88.63,24.37
50.247,33.70,88.92,24.29
50.299,34.36,88.79,24.26
50.348,38.91,88.60,24.20
50.396,37.89,88.67,24.21
50.448,34.74,88.75,24.14
50.497,39.04,88.36,24.14
50.549,33.47,88.49,24.05
50.602,33.63,88.39,23.94
50.654,41.70,88.46,23.84
50.707,36.62,88.05,23.89
50.758,37.39,88.51,23.88
50.810,37.74,88.33,23.83
50.861,34.78,88.33,23.88
50.917,36.19,88.29,23.88
50.972,36.74,88.31,23.80
51.019,35.53,88.26,23.69
51.070,35.34,88.18,23.76
51.121,42.62,88.15,23.62
51.174,38.00,88.08,23.62
51.224,38.14,88.04,23.60
51.277,43.64,87.98,23.47
51.328,35.92,87.77,23.33
51.380,37.93,88.27,23.53
51.430,34.01,88.16,23.40
51.481,36.42,88.18,23.34
51.531,39.53,88.00,23.29
51.582,38.62,87.89,23.26
51.631,40.01,87.92,23.29
51.688,40.47,87.94,23.25
51.743,35.01,87.85,23.18
51.795,41.26,87.73,23.19
51.848,39.65,87.92,23.22
51.898,35.01,87.86,23.13
51.950,40.75,87.99,23.24
52.004,38.73,87.91,23.10
52.056,37.60,87.84,23.10
52.108,33.65,88.05,23.04
52.158,38.61,88.00,22.96
52.211,35.15,87.96,23.00
52.260,40.16,87.81,22.96
52.315,37.40,87.56,22.90
52.365,43.38,87.57,22.81
52.417,40.05,87.71,22.82
52.471,41.93,87.53,22.84
52.523,41.43,87.35,22.70
52.577,36.05,87.41,22.71
52.626,37.97,87.49,22.70
52.678,41.21,87.72,22.73
52.729,40.12,87.69,22.66
52.781,38.04,87.54,22.62
52.832,40.93,87.26,22.50
52.882,43.37,87.70,22.59
52.934,44.99,87.42,22.55
52.985,35.94,87.20,22.46
53.043,48.19,87.40,22.54
53.098,44.65,87.22,22.40
53.155,43.36,87.30,22.44
53.210,44.99,87.28,22.39
53.261,43.27,87.11,22.32
53.313,51.48,87.05,22.36
53.368,45.43,87.46,22.28
53.422,42.60,87.19,22.11
53.478,44.81,87.20,22.19
53.531,44.71,87.20,22.20
53.581,47.25,87.38,22.13
53.633,49.62,86.81,22.05
53.683,48.60,86.86,21.93
53.736,48.60,86.86,21.93
53.789,55.32,86.65,21.89
53.843,43.48,87.04,21.98
53.896,47.29,86.83,21.93
53.953,48.05,86.76,21.80
54.020,54.06,86.69,21.69
54.079,50.66,86.75,21.70
54.145,51.63,86.41,21.58
54.208,56.65,86.40,21.63
54.273,46.26,86.86,21.62
54.328,47.45,86.40,21.62
54.382,57.61,86.48,21.45
54.443,57.61,86.48,21.45
54.495,53.35,86.29,21.46
54.556,50.99,86.39,21.52
54.608,49.29,86.01,21.36
54.667,60.69,86.21,21.33
54.721,55.34,86.04,21.24
54.780,62.96,86.17,21.34
54.833,56.59,85.90,21.27
54.895,60.27,86.02,21.23
54.947,61.18,85.96,21.23
55.007,66.81,85.75,21.21
55.061,61.74,86.03,21.13
55.126,67.64,86.06,21.15
55.183,64.07,85.71,21.05
55.242,61.79,85.78,21.07
55.299,61.59,85.70,21.13
55.361,64.41,86.22,21.05
55.425,67.43,85.70,21.02
55.484,60.04,86.20,21.02
55.542,64.40,85.79,20.85
55.597,59.37,85.74,20.87
55.654,62.37,85.99,20.89
55.713,65.92,85.78,20.87
55.770,66.12,85.26,20.73
55.823,65.70,85.24,20.70
55.876,67.16,85.58,20.68
55.928,66.99,85.45,20.71
55.982,76.08,85.37,20.67
56.035,64.34,85.59,20.63
56.082,61.78,85.43,20.64
56.130,66.24,85.09,20.61
56.180,66.74,85.36,20.53
56.230,67.99,85.30,20.53
56.282,64.61,85.65,20.52
56.333,70.23,84.77,20.48
56.384,61.57,84.84,20.45
56.434,64.22,85.21,20.47
56.484,74.41,84.85,20.44
56.536,70.02,84.86,20.36
56.586,74.28,85.12,20.37
56.639,64.65,85.07,20.40
56.689,71.96,85.15,20.36
56.740,80.42,84.90,20.32
56.790,72.57,85.01,20.33
56.839,81.16,84.96,20.21
56.890,75.77,85.02,20.31
56.941,77.23,84.74,20.19
56.989,69.01,84.83,20.30
57.039,65.17,84.52,20.17
57.091,78.05,84.92,20.20
57.140,79.90,84.57,20.19
57.187,76.18,84.43,20.14
57.238,71.74,84.86,20.16
57.289,82.14,84.47,20.05
57.341,79.26,84.13,20.06
57.388,75.41,84.46,20.06
57.440,85.72,84.39,20.02
57.494,87.00,84.23,19.94
57.546,87.23,83.87,19.96
57.597,89.62,83.86,19.94
57.647,83.76,84.54,19.96
57.698,84.05,83.83,19.89
57.749,87.44,83.79,19.90
57.801,84.41,83.98,19.88
57.852,88.14,83.65,19.73
57.906,87.95,83.80,19.81
57.959,79.61,83.53,19.74
58.010,78.33,83.97,19.78
58.062,86.60,83.53,19.71
58.113,79.65,83.90,19.78
58.166,88.59,84.26,19.76
58.217,88.48,84.21,19.73
58.268,89.71,84.11,19.72
58.320,95.79,83.86,19.68
58.373,88.81,83.93,19.67
58.424,93.44,83.76,19.61
58.473,94.05,83.00,19.57
58.522,95.60,83.95,19.58
58.597,97.97,83.04,19.52
58.644,91.88,83.70,19.47
58.694,103.12,83.58,19.56
58.746,85.60,83.20,19.48
58.796,98.99,83.60,19.53
58.847,95.42,84.04,19.53
58.899,93.77,83.58,19.46
58.949,94.87,83.51,19.51
59.001,93.24,83.19,19.44
59.051,96.55,82.97,19.43
59.102,101.52,82.99,19.37
59.156,95.42,82.64,19.33
59.208,105.42,82.83,19.27
59.255,102.31,82.76,19.29
59.308,104.42,82.78,19.27
59.358,99.18,83.04,19.28
59.413,101.30,83.09,19.22
59.462,100.85,82.85,19.18
59.510,101.22,82.91,19.19
59.560,103.68,82.75,19.14
59.611,103.68,82.75,19.14
59.662,114.01,82.31,19.09
59.712,103.31,82.93,19.10
59.763,98.83,82.69,19.13
59.814,107.40,82.71,19.07
59.865,109.31,82.73,19.03
59.916,108.83,82.15,18.97
59.966,108.83,82.15,18.97
60.017,113.87,81.93,18.91
60.068,109.77,82.25,18.96
60.119,106.65,82.22,18.89
60.169,104.36,81.75,18.83
60.218,109.22,81.88,18.84
60.265,115.93,81.80,18.80
60.312,116.71,82.27,18.81
60.359,111.96,82.28,18.73
60.408,120.48,81.75,18.77
60.459,115.17,82.29,18.70
60.510,119.12,81.81,18.64
60.560,133.48,81.27,18.64
60.613,107.56,81.76,18.72
60.663,122.73,81.85,18.70
60.710,126.33,81.81,18.63
60.762,117.72,81.45,18.70
60.812,121.45,81.53,18.60
60.865,124.33,81.29,18.57
60.918,120.88,81.19,18.54
60.971,123.54,80.75,18.50
61.021,128.63,81.32,18.46
61.074,124.86,81.34,18.47
61.125,119.34,81.22,18.39
61.176,123.37,81.47,18.44
61.228,121.89,80.44,18.42
61.276,127.26,80.48,18.38
61.330,128.81,81.13,18.41
61.381,125.16,80.60,18.40
61.431,126.69,81.26,18.39
61.485,133.30,80.14,18.33
61.536,133.11,80.86,18.33
61.585,130.24,80.22,18.25
61.638,132.49,79.46,18.19
61.686,140.88,80.59,18.19
61.737,138.15,80.30,18.21
61.785,134.88,79.75,18.15
61.836,136.21,80.12,18.13
61.887,129.33,81.18,18.19
61.938,126.36,80.31,18.12
61.987,126.36,80.31,18.12
62.039,127.51,80.62,18.17
62.087,138.61,79.97,18.05
62.139,131.49,80.21,18.06
62.190,136.14,79.68,18.02
62.246,130.36,80.06,18.05
62.296,131.93,79.96,18.06
62.348,126.59,80.36,18.06
62.405,137.50,79.60,17.97
62.456,137.28,79.52,17.98
62.509,137.49,79.94,18.01
62.560,138.64,79.37,17.97
62.614,129.01,79.67,17.94
62.666,137.90,80.12,17.91
62.717,124.23,80.31,18.01
62.766,129.23,79.29,17.88
62.816,131.35,79.78,17.89
62.867,126.35,79.77,17.89
62.916,129.33,79.96,17.87
62.966,130.42,79.92,17.90
63.016,138.26,79.45,17.88
63.069,132.14,79.99,17.85
63.123,128.50,79.60,17.86
63.179,134.78,79.21,17.80
63.239,134.29,78.90,17.75
63.295,133.78,79.03,17.74
63.348,128.57,78.76,17.78
63.403,127.73,79.63,17.81
63.471,139.27,78.84,17.71
63.526,131.04,79.43,17.73
63.593,135.26,78.44,17.68
63.652,128.44,78.45,17.67
63.718,134.55,79.35,17.81
63.776,134.87,78.85,17.66
63.836,131.86,79.16,17.74
63.892,132.32,79.07,17.72
63.957,133.25,78.65,17.64
64.011,130.74,77.61,17.60
64.074,134.92,77.86,17.59
64.129,124.96,78.87,17.62
64.185,129.66,78.74,17.62
64.244,124.16,78.10,17.51
64.304,132.16,78.16,17.61
64.365,133.19,78.02,17.54
64.423,129.81,78.57,17.53
64.477,135.53,77.93,17.54
64.530,135.36,78.34,17.61
